pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1896.937998,1090.969360,1292.960000,1108.840000
1895.875995,1102.879366,1293.170000,1112.920000
1896.406997,1113.796872,1293.100000,1116.530000
1895.875995,1122.729376,1292.840000,1119.230000
1894.813993,1132.654382,1292.890000,1120.080000
1895.344994,1138.609385,1292.990000,1120.130000
1895.344994,1145.556888,1293.060000,1119.700000
1895.344994,1147.541889,1293.020000,1117.980000
1894.282992,1147.541889,1292.970000,1114.610000
1894.030000,1147.370000,1293.000000,1111.050000
1894.000000,1143.780000,1292.980000,1106.390000
1893.490000,1137.370000,1292.780000,1100.830000
1895.344994,1126.203128,1292.710000,1095.760000
1894.730000,1121.240000,1292.770000,1090.690000
1896.406997,1110.819370,1292.520000,1085.920000
1895.875995,1101.390615,1292.917563,1080.750785
1897.468999,1089.480609,1292.660000,1076.870000
1896.937998,1079.059354,1292.730000,1073.580000
1898.000000,1068.638098,1292.740000,1071.540000
1898.000000,1060.201844,1292.830000,1070.840000
1895.344994,1051.765590,1293.060000,1070.770000
1896.406997,1045.314336,1293.090000,1071.630000
1896.937998,1041.840584,1293.200000,1074.470000
1895.344994,1039.855583,1293.240000,1077.410000
1895.875995,1039.855583,1293.410000,1080.730000
1895.344994,1044.321836,1293.620000,1085.850000
1896.937998,1048.788088,1294.430000,1090.890000
1896.937998,1057.224342,1294.450000,1096.150000
1896.406997,1069.630599,1292.917563,1100.965665
1896.937998,1079.555604,1293.020000,1106.030000
1896.406997,1091.465610,1292.880000,1110.780000
1895.344994,1102.879366,1293.160000,1115.210000
1895.344994,1112.804371,1293.040000,1118.180000
1894.282992,1124.218127,1292.890000,1120.250000
1894.813993,1133.150632,1292.920000,1121.110000
1894.282992,1140.098135,1293.020000,1121.190000
1895.344994,1144.564388,1293.090000,1120.670000
1894.282992,1145.060638,1292.950000,1118.910000
1893.751991,1147.541889,1292.930000,1115.820000
1894.813993,1145.556888,1293.010000,1112.130000
1894.282992,1144.564388,1293.000000,1107.400000
1894.813993,1140.594386,1292.690000,1101.820000
1894.813993,1128.188129,1292.820000,1096.740000
1894.813993,1120.744375,1292.770000,1091.540000
1896.406997,1108.834369,1292.917563,1085.630239
1896.406997,1101.886866,1293.290502,1080.750785
1896.937998,1089.976859,1292.650000,1076.870000
1896.937998,1079.059354,1292.640000,1073.420000
1896.406997,1069.134349,1292.660000,1070.350000
1896.937998,1058.216843,1292.850000,1068.810000
1896.406997,1051.269339,1293.020000,1068.820000
1896.406997,1047.299337,1293.130000,1069.650000
1896.406997,1044.818086,1293.220000,1072.310000
1896.406997,1041.344334,1293.280000,1075.410000
1896.406997,1043.329335,1293.410000,1078.910000
1896.406997,1046.306837,1293.570000,1083.650000
1896.406997,1051.269339,1292.917563,1089.812628
1896.406997,1058.216843,1293.400000,1095.470000
1896.406997,1068.638098,1293.260000,1100.440000
1895.875995,1079.555604,1293.050000,1105.070000
1895.875995,1092.954361,1292.920000,1109.890000
1895.344994,1101.886866,1293.100000,1114.030000
1894.813993,1113.796872,1293.150000,1117.470000
1894.282992,1124.714377,1292.820000,1119.200000
1894.282992,1133.646882,1292.930000,1120.150000
1894.282992,1138.113134,1293.010000,1120.190000
1894.282992,1141.586886,1293.050000,1119.690000
1894.282992,1145.060638,1292.950000,1117.860000
1894.282992,1147.045639,1292.870000,1114.790000
1894.282992,1147.045639,1293.000000,1111.180000
1894.282992,1146.053139,1293.010000,1106.570000
1894.813993,1140.098135,1292.710000,1101.620000
1894.813993,1129.676880,1292.830000,1096.760000
1894.813993,1121.736876,1292.860000,1091.660000
1895.344994,1109.826870,1292.560000,1087.020000
1895.344994,1101.390615,1292.360000,1081.950000
1896.406997,1088.488109,1291.680000,1077.870000
1896.406997,1077.074353,1293.290502,1073.780137
1896.406997,1066.653097,1292.710000,1071.350000
1896.937998,1058.216843,1292.780000,1069.720000
1896.937998,1051.765590,1293.030000,1069.880000
