pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1834.990000,1017.900000,1213.100000,1071.940000
1834.280000,1013.680000,1213.150000,1072.750000
1833.570000,1010.550000,1213.140000,1075.870000
1832.510000,1009.740000,1213.000000,1079.510000
1832.530000,1012.150000,1213.300000,1083.880000
1832.750000,1016.920000,1213.780000,1088.400000
1832.600000,1022.990000,1214.060000,1092.890000
1832.850000,1030.620000,1214.090000,1098.530000
1832.870000,1040.410000,1213.980000,1104.220000
1833.040000,1051.560000,1213.710000,1109.150000
1833.750000,1062.040000,1213.360000,1113.290000
1834.030000,1072.100000,1213.310000,1117.350000
1835.510000,1082.290000,1213.250000,1120.450000
1836.620000,1091.480000,1212.910000,1122.490000
1836.060000,1099.000000,1212.770000,1123.170000
1836.460000,1106.150000,1212.950000,1123.210000
1835.830000,1110.590000,1212.900000,1122.570000
1835.890000,1112.540000,1212.910000,1120.100000
1835.670000,1114.140000,1212.730000,1116.370000
1835.690000,1112.960000,1213.100000,1112.500000
1836.180000,1108.840000,1212.960000,1108.920000
1836.900000,1102.950000,1212.780000,1103.960000
1835.960000,1094.080000,1213.180000,1098.810000
1836.820000,1086.090000,1213.150000,1093.610000
1836.540000,1075.460000,1213.030000,1088.560000
1836.030000,1063.420000,1212.800000,1083.750000
1835.630000,1052.270000,1213.100000,1079.880000
1835.170000,1040.890000,1213.440000,1076.260000
1835.280000,1031.390000,1213.150000,1073.180000
1835.140000,1024.260000,1212.940000,1071.610000
1834.880000,1018.480000,1213.070000,1071.930000
1834.110000,1014.650000,1213.110000,1072.650000
1833.260000,1012.230000,1213.050000,1075.670000
1832.920000,1011.090000,1213.120000,1079.240000
1832.320000,1013.070000,1213.100000,1083.380000
1832.380000,1018.300000,1213.300000,1087.490000
1832.140000,1023.330000,1212.950000,1092.010000
1832.330000,1030.710000,1213.160000,1096.800000
1832.640000,1040.370000,1212.900000,1102.620000
1833.120000,1051.930000,1212.800000,1108.050000
1833.770000,1062.220000,1212.840000,1112.250000
1834.050000,1072.160000,1213.250000,1116.250000
1835.110000,1082.440000,1213.680000,1119.620000
1835.490000,1091.740000,1213.840000,1122.070000
1836.070000,1099.460000,1213.870000,1123.250000
1836.560000,1106.460000,1213.990000,1123.360000
1836.220000,1110.840000,1213.990000,1122.320000
1836.090000,1112.750000,1213.700000,1119.400000
1835.720000,1113.830000,1213.540000,1115.070000
1835.470000,1113.200000,1213.520000,1111.370000
1836.310000,1109.350000,1213.230000,1107.430000
1836.400000,1102.900000,1212.770000,1101.850000
1836.320000,1094.140000,1212.630000,1097.020000
1836.420000,1085.110000,1212.630000,1091.800000
1835.500000,1074.010000,1212.930000,1086.970000
1836.200000,1062.730000,1212.930000,1082.070000
1835.320000,1051.540000,1213.110000,1077.580000
1835.270000,1039.410000,1213.020000,1074.340000
1835.070000,1030.010000,1213.040000,1071.210000
1834.570000,1022.320000,1213.040000,1069.630000
1834.800000,1016.310000,1213.080000,1069.810000
1834.310000,1012.460000,1213.120000,1070.800000
1832.360000,1009.640000,1212.950000,1073.650000
1831.700000,1008.580000,1213.130000,1077.530000
1831.270000,1011.020000,1213.300000,1081.870000
1833.030000,1016.340000,1213.010000,1086.870000
1832.620000,1022.920000,1213.030000,1092.090000
1833.030000,1030.330000,1213.140000,1097.090000
1832.170000,1039.680000,1213.000000,1102.360000
1832.250000,1051.400000,1212.830000,1107.020000
1834.050000,1062.240000,1212.950000,1111.390000
1834.630000,1072.250000,1213.110000,1115.360000
1835.000000,1082.220000,1213.130000,1118.750000
1835.410000,1091.200000,1212.670000,1121.420000
1835.620000,1098.980000,1213.000000,1122.240000
1836.700000,1106.060000,1213.020000,1122.250000
1836.530000,1109.990000,1213.025341,1125.911620
1836.230000,1112.900000,1212.330000,1124.230000
1835.740000,1113.740000,1212.140000,1120.010000
1835.820000,1112.510000,1211.840000,1116.310000
